date,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,10%,30%,70%,90%,Min,Median ('91-'20),Median (POR),Max,Median Peak SWE
04-03,4.9,19.1285714286,21.3285714286,24.4571428571,13.9857142857,10.0428571429,5.9571428571,7.3428571429,16.6571428571,6.7857142857,7.3285714286,2.0714285714,12.6428571429,5.1714285714,10.1142857143,12.7285714286,12.4857142857,11.2857142857,13.4285714286,10.1571428571,5.4142857143,10.9142857143,5.2857142857,7.1857142857,8.3714285714,16.4142857143,4.4571428571,13.1428571429,10.2428571429,12.0125,15.7,6.225,4.375,6.75,1.9125,9.7375,12.0875,5.6,13.575,10.8625,8.5,4.575,19.25,17.1375,4.64,6.7714285714,12.5485714286,16.6085714286,1.9125,9.2625,10.1142857143,24.4571428571,
04-04,5.0,19.3571428571,21.5571428571,24.4714285714,13.5285714286,10.0285714286,5.5571428571,7.2142857143,16.7571428571,6.2285714286,7.0142857143,1.9142857143,12.4,5.2142857143,9.7714285714,12.7428571429,12.2857142857,11.3857142857,13.6571428571,9.5428571429,5.4571428571,10.3428571429,5.5428571429,6.5428571429,8.2571428571,16.0142857143,4.2857142857,13.0857142857,10.2857142857,12.0875,15.625,6.0,3.9375,6.75,1.7625,9.0625,11.975,5.6625,13.1375,10.925,8.0625,4.325,19.5,16.4,4.46,6.4171428571,12.3314285714,16.6085714286,1.7625,9.175,9.7714285714,24.4714285714,
04-05,5.08,19.4714285714,21.8,24.4571428571,13.1428571429,9.7428571429,5.3857142857,7.1857142857,16.6142857143,5.7714285714,6.5857142857,1.7857142857,12.2571428571,5.2571428571,9.2857142857,12.6428571429,12.2571428571,11.5428571429,13.7285714286,8.7142857143,5.4428571429,9.6571428571,5.6714285714,5.9428571429,8.4714285714,15.7714285714,4.0428571429,13.0428571429,10.2142857143,12.175,15.5375,5.7,3.6125,6.7375,1.575,8.6,11.6125,5.5,12.7625,10.775,7.6625,4.2125,19.65,16.3625,4.386,5.8742857143,12.2571428571,16.4457142857,1.575,9.0,9.2857142857,24.4571428571,
04-06,4.92,19.5571428571,21.8142857143,24.4714285714,12.3142857143,9.4285714286,5.1857142857,6.9285714286,15.9714285714,5.2428571429,6.2714285714,1.7285714286,12.1714285714,5.1571428571,8.8428571429,12.4714285714,12.3571428571,11.5285714286,14.0285714286,8.2,5.4857142857,8.8571428571,5.8285714286,5.4285714286,8.4571428571,16.5428571429,3.7142857143,12.9714285714,10.1,12.425,15.525,5.6625,3.4,6.6125,1.525,8.2,11.2125,5.2625,12.5625,10.7875,7.725,4.225,19.7125,16.5875,4.364,5.7621428571,12.3314285714,16.4285714286,1.525,8.875,8.8428571429,24.4714285714,
04-07,4.84,19.8,21.5857142857,24.4571428571,11.6714285714,9.1142857143,4.8571428571,6.4714285714,15.2428571429,4.9,6.1857142857,1.6714285714,12.0857142857,5.4714285714,8.3,12.1285714286,12.4714285714,11.5714285714,14.0285714286,7.7,5.5857142857,8.1285714286,6.3285714286,5.2142857143,8.0,16.9,3.3571428571,13.1714285714,9.7285714286,12.4875,15.5125,5.6375,3.4,6.5,1.5,7.6,10.8,5.0125,12.225,10.6875,7.7125,4.0375,19.825,16.8375,4.198,5.9664285714,12.1028571429,16.6225,1.5,8.6625,8.1285714286,24.4571428571,
04-08,4.62,19.9,21.6428571429,24.4571428571,10.8714285714,8.9571428571,4.5285714286,6.4,14.4285714286,4.6428571429,6.2,1.6,11.9857142857,5.6428571429,7.9571428571,11.6142857143,12.4285714286,11.7,13.9857142857,7.3,6.1142857143,7.7428571429,6.4285714286,4.7142857143,7.7714285714,16.7714285714,3.1571428571,13.3,9.1428571429,12.4625,15.8,5.525,3.6125,6.2,1.9,6.825,10.4375,4.375,11.6,10.425,7.3375,3.55,19.8125,16.8625,3.765,6.1657142857,11.6485714286,16.5771428571,1.6,8.3625,7.7714285714,24.4571428571,
04-09,4.76,19.9714285714,21.6142857143,24.9,10.1285714286,9.0714285714,4.4,6.3857142857,13.3714285714,4.5428571429,6.1714285714,1.4714285714,11.8428571429,5.7285714286,8.1,10.8714285714,12.5285714286,11.7285714286,14.4142857143,6.7142857143,6.1142857143,7.3142857143,6.1714285714,4.3571428571,7.8857142857,16.5428571429,2.8571428571,13.5285714286,9.6,12.35,16.025,5.25,3.5625,5.7625,2.475,6.075,11.025,4.325,10.85,9.8375,7.125,3.1,19.7375,16.775,3.715,5.95,11.3064285714,16.4392857143,1.4714285714,8.1625,7.8857142857,24.9,
04-10,4.68,19.9428571429,21.4,25.1571428571,9.4428571429,8.8714285714,4.2142857143,6.3428571429,12.8142857143,4.4,6.2571428571,1.3,11.8,6.1428571429,8.4571428571,9.8857142857,12.4714285714,11.6285714286,14.5142857143,6.4571428571,6.1285714286,7.0285714286,5.7,4.0714285714,8.0571428571,16.8,2.8428571429,13.6285714286,9.7,12.175,16.1125,4.95,3.5125,5.425,2.35,5.5375,11.125,4.025,11.1125,9.2,6.6375,2.95,19.5,16.4375,3.615,5.635,11.3264285714,16.6625,1.3,8.0375,8.0571428571,25.1571428571,
04-11,4.78,19.7857142857,21.3571428571,25.7857142857,8.8285714286,8.7,3.8857142857,6.1142857143,12.3714285714,4.0857142857,6.4142857143,1.1571428571,11.9714285714,6.1571428571,8.4571428571,9.4142857143,12.5285714286,11.3285714286,14.5714285714,5.9714285714,6.1285714286,6.8857142857,5.2571428571,3.8714285714,8.0428571429,16.7571428571,2.8857142857,13.7285714286,9.7285714286,11.9375,16.05,4.55,3.3875,5.0625,2.15,5.175,11.125,3.7125,11.2875,8.6125,6.1625,2.9125,18.7875,15.85,3.4525,5.2242857143,11.3039285714,16.6157142857,1.1571428571,7.9125,8.0428571429,25.7857142857,
04-12,4.74,19.4571428571,21.4,25.7714285714,8.1857142857,8.2571428571,3.7714285714,5.3142857143,11.9285714286,4.0,6.5428571429,1.0,12.2571428571,5.9714285714,8.4714285714,9.1285714286,12.5714285714,11.3428571429,14.5285714286,5.4428571429,6.6285714286,6.4142857143,4.7714285714,3.6,7.8142857143,16.7428571429,2.8571428571,13.6714285714,9.6571428571,11.8125,15.85,4.525,3.1875,4.725,2.1,4.65,11.0125,3.475,11.625,8.25,5.95,3.4125,18.0,15.025,3.425,4.7588571429,11.4557142857,16.5642857143,1.0,7.7,7.8142857143,25.7714285714,
04-13,4.72,19.3142857143,21.2285714286,25.6714285714,7.6428571429,8.1571428571,3.6714285714,4.5142857143,11.5571428571,3.8428571429,6.5428571429,0.8142857143,12.4285714286,5.7,8.1428571429,9.1428571429,12.4,11.4571428571,14.1571428571,4.8,6.7571428571,5.8,4.3,3.2428571429,7.4142857143,16.4142857143,3.0,13.2,9.3571428571,11.925,15.5,4.4625,2.925,4.4375,1.9625,4.35,10.55,3.7125,11.75,7.925,5.625,3.85,17.575,14.1875,3.3285714286,4.4935714286,11.4971428571,16.2314285714,0.8142857143,7.3,7.4142857143,25.6714285714,
04-14,4.7,19.0428571429,21.2285714286,25.5142857143,7.0,8.1428571429,3.5571428571,3.9142857143,11.0,3.6857142857,6.4571428571,0.6428571429,12.4,5.5,8.2571428571,9.2,12.2142857143,11.5571428571,13.8571428571,4.5571428571,6.9142857143,5.0857142857,4.1857142857,2.9428571429,7.1714285714,15.8428571429,2.9428571429,12.4714285714,9.0,11.85,15.2625,4.4875,2.8625,4.225,1.7375,4.0625,10.7625,3.725,11.65,7.75,5.475,4.1375,17.55,13.525,3.0657142857,4.3825,11.2228571429,15.7267857143,0.6428571429,7.125,7.0,25.5142857143,
04-15,4.64,18.8857142857,21.1714285714,24.9142857143,6.4428571429,8.1714285714,3.2714285714,3.3714285714,10.2714285714,3.4714285714,6.4285714286,0.5571428571,12.3571428571,5.2714285714,8.3571428571,9.0285714286,12.2714285714,11.5714285714,13.6571428571,4.4857142857,6.9285714286,4.1714285714,4.3857142857,2.8285714286,7.1857142857,15.4142857143,2.8,11.6142857143,9.2,11.5625,15.25,4.5,2.775,3.925,1.925,3.9875,10.925,3.45,11.575,7.325,5.3875,4.6125,17.45,13.0875,2.9171428571,4.4457142857,11.18,15.3814285714,0.5571428571,6.8875,6.9285714286,24.9142857143,
04-16,4.42,18.7142857143,21.0285714286,24.5285714286,5.9142857143,8.1714285714,2.9285714286,2.9428571429,9.4285714286,3.2285714286,6.4571428571,0.4571428571,12.3428571429,4.8714285714,8.3285714286,8.7142857143,11.8714285714,11.6142857143,13.3285714286,4.1857142857,6.7,4.0857142857,4.2857142857,2.7857142857,6.8714285714,14.5428571429,2.8,11.7142857143,9.6,11.1625,15.075,4.4625,2.7875,3.65,1.95,4.1375,10.925,3.0875,11.3625,7.125,5.275,4.7,17.1375,12.925,2.8257142857,4.2457142857,11.02,14.9685714286,0.4571428571,6.8375,6.7,24.5285714286,
04-17,4.16,18.3714285714,20.6285714286,23.9,5.4285714286,8.2,2.5142857143,2.4857142857,8.7428571429,2.9714285714,6.5,0.3285714286,12.0714285714,4.5,8.3,8.6285714286,11.0285714286,11.5142857143,12.8285714286,3.8571428571,6.4,4.3285714286,4.3714285714,2.6571428571,6.3428571429,14.6857142857,2.5142857143,11.6,9.5857142857,10.5125,14.45,4.25,2.8875,3.3625,1.9,4.1375,10.575,3.25,11.225,7.0875,5.075,4.6625,16.275,12.4875,2.5428571429,4.214,10.5375,14.6385714286,0.3285714286,6.6125,6.4,23.9,
04-18,3.88,17.9714285714,23.1166666667,23.2714285714,5.0,8.2285714286,2.1285714286,2.3,8.0571428571,2.8285714286,6.6285714286,0.2,11.9,4.1,8.2857142857,8.7142857143,10.2428571429,11.4,12.1285714286,3.4857142857,5.9142857143,4.7,4.9142857143,2.7857142857,6.0285714286,14.7857142857,2.2142857143,11.1857142857,9.4285714286,9.9,13.95,3.825,2.8875,2.925,1.7,3.8875,9.8375,3.4,10.925,6.65,4.725,4.375,16.0875,12.2625,2.3971428571,3.8845,9.8625,14.6185714286,0.2,6.2875,6.0285714286,23.2714285714,
04-19,3.7,17.5857142857,22.55,23.1571428571,4.6714285714,8.2571428571,2.1,2.0571428571,7.2142857143,2.7,6.6571428571,0.1714285714,12.0285714286,3.6428571429,8.3142857143,9.0285714286,9.4,11.2428571429,11.3428571429,3.3857142857,5.4428571429,4.9571428571,5.0,2.8857142857,6.0714285714,14.8,2.6285714286,10.5714285714,9.0857142857,9.1125,14.075,3.5375,2.8625,2.625,1.425,3.525,9.4375,3.2625,10.3,6.0625,4.225,4.125,16.3125,11.9,2.6257142857,3.6007142857,9.2275,14.655,0.1714285714,5.9625,6.0625,23.1571428571,
04-20,3.84,17.2428571429,22.2,23.0714285714,4.6714285714,8.0571428571,2.0857142857,1.9,6.5857142857,2.4285714286,6.4,0.1285714286,12.1,3.0857142857,8.2857142857,9.1714285714,8.3714285714,10.9571428571,10.6571428571,3.3142857143,5.6428571429,5.0714285714,4.8571428571,2.9857142857,6.3571428571,14.5857142857,2.5857142857,10.1714285714,8.4714285714,8.1875,13.95,3.1375,2.85,2.3125,1.0,3.175,9.0125,3.2,9.5,5.7125,3.875,4.1875,16.3625,11.45,2.3357142857,3.2685714286,8.6878571429,14.4585714286,0.1285714286,5.7375,5.7125,23.0714285714,
04-21,4.2,16.9285714286,21.5666666667,23.0,4.7428571429,7.4428571429,1.9714285714,1.9,6.0,2.2142857143,6.3428571429,0.0285714286,11.8,2.5857142857,8.9857142857,9.2857142857,7.6285714286,10.4428571429,10.1,3.1285714286,6.2857142857,5.1142857143,4.4428571429,3.2714285714,7.3714285714,13.9,2.6142857143,10.3571428571,7.7428571429,7.4625,13.9375,2.425,2.7875,2.0625,0.8,2.8,9.025,3.0625,8.9,5.325,3.65,4.0,16.325,10.7,2.0928571429,3.2142857143,8.9342857143,13.93,0.0285714286,5.725,6.0,23.0,
04-22,4.04,16.4285714286,20.8666666667,22.6857142857,5.1,6.7428571429,1.7714285714,1.8714285714,5.4285714286,1.9714285714,6.3857142857,0.0285714286,11.3,2.2285714286,9.1714285714,9.2142857143,7.1571428571,9.8285714286,9.9857142857,2.8857142857,6.2,4.9571428571,4.2857142857,3.7857142857,7.4142857143,13.1285714286,2.6,10.4571428571,6.9285714286,7.1375,14.1875,1.7625,2.5375,1.8,0.65,2.375,8.8625,2.65,8.4,4.8875,3.6,4.1625,16.275,9.8625,1.8142857143,3.3142857143,8.585,13.9757142857,0.0285714286,5.45,5.4285714286,22.6857142857,
04-23,3.96,15.5142857143,20.0,22.0857142857,5.0857142857,6.3571428571,1.5428571429,1.8571428571,5.3,1.8428571429,6.2142857143,0.0285714286,10.7857142857,2.0714285714,8.9,9.0428571429,6.4714285714,9.0571428571,9.8142857143,2.6571428571,6.0857142857,4.5,4.2571428571,3.6285714286,7.0857142857,11.9857142857,2.8571428571,10.2571428571,6.0428571429,7.5625,14.1,1.1,2.4625,2.0625,0.5375,2.4125,8.375,2.25,7.6625,4.3625,3.3,4.2125,15.7125,9.2625,1.8457142857,3.1228571429,7.9475,13.6771428571,0.0285714286,5.05,5.3,22.0857142857,
04-24,3.8,14.7285714286,19.1166666667,21.4142857143,5.2,6.1714285714,1.3285714286,1.8285714286,5.1142857143,1.8571428571,6.0571428571,0.0,10.7571428571,2.0285714286,8.6428571429,8.4428571429,6.7,8.3571428571,9.6285714286,2.6142857143,5.9142857143,4.2857142857,3.9428571429,3.4142857143,6.7142857143,11.3428571429,2.9,10.1428571429,5.6285714286,7.3125,13.925,0.725,2.025,2.025,0.4125,2.8125,7.8875,2.0,6.8375,3.9375,3.025,4.2,15.25,8.5,1.8342857143,2.975,7.5425,13.4085714286,0.0,4.9125,5.2,21.4142857143,
04-25,3.48,14.0428571429,19.0833333333,21.0285714286,5.3285714286,6.0285714286,1.0285714286,1.7714285714,5.1571428571,1.8714285714,6.1428571429,0.0,10.7,2.0857142857,8.2285714286,8.0857142857,6.7,8.5285714286,9.1714285714,2.5,5.5285714286,4.1142857143,3.6714285714,3.2857142857,7.1428571429,10.9857142857,2.6714285714,10.2428571429,5.5285714286,7.025,14.225,0.5375,1.75,1.95,0.525,2.925,8.8,1.675,6.225,3.4375,2.775,4.0375,14.7625,7.6875,1.69,2.865,7.52,13.4314285714,0.0,4.725,5.3285714286,21.0285714286,
04-26,3.3,13.3714285714,19.3833333333,20.9714285714,5.4285714286,6.0428571429,0.7142857143,1.8428571429,5.1714285714,1.8428571429,6.4142857143,0.0,10.4,2.2285714286,7.9857142857,7.6142857143,6.6142857143,8.4428571429,8.2571428571,2.2714285714,5.1142857143,3.8,3.7857142857,3.1285714286,6.9857142857,10.5714285714,2.3571428571,10.1,5.1285714286,6.65,14.5875,0.3375,1.4625,2.0375,0.6875,3.525,8.7875,1.2875,5.675,2.9375,2.8875,3.75,14.3375,7.3,1.3225,2.9175,7.2371428571,12.8114285714,0.0,4.3875,5.1285714286,20.9714285714,
04-27,3.16,12.9285714286,19.5166666667,20.9285714286,5.4571428571,6.1142857143,0.4428571429,1.7285714286,5.1714285714,1.7,6.7428571429,0.0,10.0285714286,2.5571428571,7.6428571429,7.0142857143,6.1142857143,8.1714285714,7.7714285714,1.9,4.6142857143,3.5285714286,3.8857142857,2.8857142857,6.5714285714,9.8571428571,1.9142857143,9.6285714286,4.9428571429,5.95,14.625,0.2375,1.1875,2.0625,0.575,3.325,9.175,0.9875,5.2125,2.3125,3.0875,3.425,13.525,7.0375,1.0275,2.7542857143,6.8514285714,12.3485714286,0.0,3.9625,4.9428571429,20.9285714286,
04-28,2.92,12.1571428571,19.3666666667,20.8,5.2428571429,6.1,0.1571428571,1.4857142857,5.1428571429,1.3571428571,6.8857142857,0.0,9.6714285714,2.6285714286,7.4,6.7857142857,5.7857142857,7.5428571429,7.1285714286,1.4857142857,4.0857142857,3.5142857143,3.9,2.6,6.3857142857,9.0285714286,1.5714285714,8.8428571429,4.5428571429,5.6375,14.6125,0.1875,0.9125,2.3875,0.45,3.3,9.0375,0.6375,4.675,1.95,3.0875,2.9875,12.375,6.7,0.6925,2.6171428571,6.8257142857,11.66,0.0,3.6875,4.5428571429,20.8,
04-29,2.38,11.7142857143,19.1333333333,23.9666666667,4.9428571429,5.9857142857,0.0571428571,1.2285714286,5.0857142857,1.3285714286,6.9142857143,0.0,9.2,2.6,7.3,6.4142857143,5.7285714286,7.0,7.1142857143,1.2714285714,3.8142857143,3.3,4.0142857143,2.5142857143,6.3,8.2142857143,1.0285714286,8.0428571429,4.4571428571,5.825,14.6875,0.1375,0.825,2.2375,0.3,3.25,8.9875,0.5625,4.425,1.5,2.85,2.6875,11.3375,6.275,0.615,2.4605714286,6.6142857143,10.91,0.0,3.5125,4.425,23.9666666667,
04-30,1.68,11.0142857143,18.95,20.5142857143,4.5142857143,5.8714285714,0.0,0.9428571429,4.8428571429,1.3428571429,6.8857142857,0.0,8.8428571429,2.5285714286,7.6571428571,5.9142857143,5.9142857143,6.2857142857,7.2,1.1428571429,3.4,2.9714285714,4.1,2.5,5.9428571429,7.3428571429,0.6,7.4857142857,4.3571428571,6.0125,14.95,0.05,0.675,2.1375,0.125,3.325,8.75,0.55,4.2625,1.0625,2.3875,2.55,10.2625,6.1375,0.56,2.2875,6.1217857143,9.9785714286,0.0,3.3875,4.2625,20.5142857143,
05-01,1.56,10.0571428571,16.3,20.6857142857,3.9428571429,5.5285714286,0.0,0.9142857143,4.2714285714,1.2714285714,6.7714285714,0.0,8.6,2.5,7.5285714286,5.4142857143,6.2857142857,5.6,7.2285714286,1.0,2.8857142857,2.9428571429,4.1428571429,2.2428571429,5.6142857143,6.3714285714,0.3142857143,7.7428571429,4.0857142857,6.1125,14.95,0.0,0.6125,1.925,0.0,3.2125,8.425,0.5875,4.2625,0.85,1.8375,2.3375,9.1875,5.9375,0.3689285714,1.89,6.1817857143,9.07,0.0,3.225,4.0857142857,20.6857142857,
05-02,1.28,9.2857142857,16.4142857143,20.8,3.4714285714,5.2,0.0,0.9142857143,3.6857142857,1.0571428571,6.6714285714,0.0,8.1571428571,2.4571428571,7.3285714286,4.9,6.3428571429,5.0285714286,6.9428571429,0.7857142857,2.8142857143,3.1285714286,4.0,1.8285714286,5.1714285714,5.7571428571,0.1285714286,7.8428571429,3.9857142857,6.1125,14.925,0.0,0.5625,1.6875,0.0,3.0375,7.9625,0.6375,4.1625,0.775,1.4,2.35,8.0625,5.65,0.2153571429,1.5725,5.8992857143,8.1382142857,0.0,3.0375,3.6857142857,20.8,
05-03,0.8,8.2571428571,16.1285714286,20.6857142857,2.9857142857,4.4142857143,0.0,0.8285714286,3.1857142857,0.8142857143,6.8142857143,0.0,7.6285714286,2.3571428571,7.5285714286,4.6428571429,6.2,4.5142857143,7.4857142857,0.5428571429,2.7714285714,2.7428571429,3.7428571429,1.4428571429,4.9428571429,5.5285714286,0.1857142857,7.5714285714,3.6857142857,5.9875,14.65,0.0,0.4875,1.45,0.0,2.8375,7.3,0.5625,3.8875,0.6625,1.225,2.275,7.275,5.45,0.2460714286,1.3557142857,5.7121428571,7.6171428571,0.0,2.875,3.1857142857,20.6857142857,
05-04,0.38,7.2857142857,15.7428571429,20.4571428571,2.6,4.0571428571,0.0,0.6571428571,2.7,0.5,6.6714285714,0.0,7.5714285714,2.2,7.2428571429,4.3714285714,5.8571428571,4.1285714286,8.3142857143,0.2714285714,2.6142857143,2.4714285714,3.7571428571,1.1714285714,4.7142857143,5.0571428571,0.1857142857,7.1857142857,3.4857142857,5.4,14.325,0.0,0.4,1.1625,0.0,2.5125,6.5875,0.45,3.4625,0.5625,1.1125,2.625,6.3625,5.225,0.2028571429,1.1425,5.1942857143,7.5142857143,0.0,2.75,2.7,20.4571428571,
05-05,0.1,6.6857142857,15.2857142857,20.3142857143,2.2714285714,4.1285714286,0.0,0.5857142857,2.1714285714,0.1285714286,6.4714285714,0.0,7.9,1.9142857143,7.1714285714,4.0857142857,5.3428571429,3.8,8.4714285714,0.0428571429,2.3428571429,2.2428571429,4.2142857143,0.9142857143,4.5142857143,4.7142857143,0.1571428571,6.5142857143,3.2571428571,4.9625,13.8125,0.0,0.3125,1.0,0.0,2.0875,6.175,0.2875,2.9375,0.475,1.025,2.35,6.0,5.3,0.0542857143,0.9657142857,4.8135714286,7.7542857143,0.0,2.6,2.35,20.3142857143,
05-06,0.0,6.1714285714,15.4,20.2,2.0571428571,4.5571428571,0.0,0.5,1.7142857143,0.0,5.9285714286,0.0,7.8571428571,1.5142857143,7.2142857143,3.7142857143,4.7857142857,3.4571428571,8.3428571429,0.0,2.0,1.9571428571,4.1,0.6857142857,4.2142857143,4.2571428571,0.0714285714,5.6857142857,2.6571428571,4.8625,12.9375,0.0,0.1875,0.875,0.0,1.6125,5.75,0.1125,2.425,0.3625,0.925,1.875,6.15,5.5375,0.0,0.7992857143,4.6485714286,7.7285714286,0.0,2.25,2.0571428571,20.2,
05-07,0.0,5.4714285714,15.2714285714,20.1428571429,1.6,4.6857142857,0.0,0.8714285714,1.2142857143,0.0,5.6285714286,0.0,8.0857142857,1.2571428571,7.6857142857,3.2714285714,4.3142857143,3.2571428571,7.9428571429,0.0,1.7,1.5285714286,3.9714285714,0.4857142857,4.0857142857,3.7857142857,0.0428571429,4.8571428571,2.3285714286,4.7125,12.025,0.0,0.0875,0.875,0.0,1.3,5.375,0.0,2.1375,0.3,0.75,1.2375,6.3125,5.8,0.0,0.8228571429,4.4628571429,7.8914285714,0.0,2.05,1.7,20.1428571429,
05-08,0.0,4.9857142857,15.0571428571,20.0857142857,1.2,4.8857142857,0.0,0.6857142857,0.8571428571,0.0,5.1285714286,0.0,8.1,0.9714285714,7.8428571429,2.9,3.8142857143,3.0428571429,7.5714285714,0.0,1.3714285714,1.5,3.8285714286,0.2857142857,4.0714285714,3.3714285714,0.0,4.4428571429,2.1285714286,4.425,11.1625,0.0,0.0375,0.8625,0.0,0.9875,4.725,0.0,1.8625,0.1375,0.625,0.925,6.225,5.975,0.0,0.6614285714,4.2128571429,7.7885714286,0.0,1.9,1.5,20.0857142857,
05-09,0.0,4.7285714286,14.9,19.6,0.7857142857,4.9428571429,0.0,0.6285714286,0.4285714286,0.0,4.8571428571,0.0,8.1714285714,0.6857142857,7.6,2.6571428571,3.2142857143,2.8,7.3571428571,0.0,0.9714285714,1.3428571429,4.4142857143,0.1,3.9,2.9428571429,0.0,4.0571428571,1.9142857143,4.0625,11.2125,0.0,0.0,0.775,0.0,0.6625,4.275,0.0,1.6125,0.0125,0.5625,1.2375,5.9625,5.9,0.0,0.5089285714,4.0592857143,7.5514285714,0.0,1.7125,1.3428571429,19.6,
05-10,0.0,4.6857142857,14.9285714286,18.8142857143,0.5714285714,4.9571428571,0.0,0.5,0.1714285714,0.0,4.8285714286,0.0,8.0285714286,0.4285714286,7.2857142857,2.3857142857,2.5714285714,2.9285714286,7.2428571429,0.0,0.7,1.3142857143,4.4285714286,0.0,4.0285714286,2.7428571429,0.0,3.9428571429,1.6714285714,3.7,11.3125,0.0,0.0,0.75,0.0,0.575,3.8375,0.0,1.4,0.0,0.5,1.1875,5.7,5.6125,0.0,0.3257142857,3.8796428571,7.2771428571,0.0,1.425,1.3142857143,18.8142857143,
05-11,0.0,4.4714285714,15.1,17.9571428571,0.4857142857,5.1428571429,0.0,0.1428571429,0.0285714286,0.0,4.9,0.0,7.1857142857,0.2142857143,6.7,2.0857142857,2.0714285714,3.1428571429,7.0285714286,0.0142857143,0.4571428571,1.2857142857,4.2142857143,0.1714285714,4.0857142857,2.4,0.0,3.5428571429,1.4,3.75,11.4,0.0,0.0,0.8375,0.0,0.525,3.1,0.0,1.175,0.0,0.425,1.2625,5.3625,5.175,0.0,0.16,3.6257142857,6.9628571429,0.0,1.15,1.2625,17.9571428571,
05-12,0.0,4.4,15.1714285714,17.0,0.4,5.1428571429,0.0,0.0,0.0428571429,0.0,4.7142857143,0.0,6.2,0.0,6.7285714286,1.6714285714,1.4857142857,3.2428571429,6.6714285714,0.0,0.1857142857,1.1857142857,3.9714285714,0.2857142857,4.4571428571,1.9428571429,0.0,3.1428571429,1.1285714286,4.025,10.65,0.0,0.0,0.7375,0.0,0.4,2.425,0.0,0.8875,0.0,0.35,1.3375,4.925,4.65,0.0,0.0257142857,3.5342857143,6.5771428571,0.0,0.875,1.1285714286,17.0,
05-13,0.0,4.3142857143,15.2571428571,15.7714285714,0.3571428571,5.0142857143,0.0,0.0,0.0,0.0142857143,4.7,0.0,5.2,0.0,6.4142857143,1.3714285714,0.9714285714,3.2142857143,6.1714285714,0.0,0.0,1.0,3.8,0.3428571429,4.3714285714,1.4714285714,0.0,3.0428571429,0.8857142857,3.975,9.6625,0.0,0.0,0.65,0.0,0.2375,2.1625,0.0,0.525,0.0,0.2125,1.2875,4.25,4.0,0.0,0.0,3.4485714286,5.9771428571,0.0,0.7125,0.8857142857,15.7714285714,
05-14,0.0,4.1428571429,15.1428571429,14.3857142857,0.2857142857,4.7285714286,0.0,0.0,0.0,0.0,4.5142857143,0.0,4.1428571429,0.0,5.7285714286,1.1428571429,0.6857142857,3.3857142857,6.1285714286,0.0,0.0,0.8,3.5142857143,0.1857142857,4.1428571429,1.1571428571,0.0,2.5857142857,0.7714285714,3.7375,8.7875,0.0,0.0,0.525,0.0,0.0,2.15,0.0,0.1375,0.0,0.075,1.075,3.5,3.5,0.0,0.0,3.4314285714,5.5285714286,0.0,0.6,0.6857142857,15.1428571429,
05-15,0.0,3.6571428571,14.7714285714,13.3714285714,0.1857142857,4.5,0.0,0.0,0.0,0.0,4.4714285714,0.0,3.1714285714,0.0,5.4714285714,0.8714285714,0.4142857143,3.6428571429,6.1857142857,0.0,0.0,0.6,3.2142857143,0.1142857143,3.8857142857,0.9142857143,0.0,2.0571428571,0.6857142857,3.3875,7.9375,0.0,0.0,0.3875,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.825,2.8,3.0875,0.0,0.0,2.9485714286,5.2771428571,0.0,0.45,0.4142857143,14.7714285714,
05-16,0.0,3.2285714286,14.8142857143,13.2571428571,0.1,4.2571428571,0.0,0.0,0.0,0.0,4.1285714286,0.0,2.3857142857,0.0,4.9428571429,0.6,0.1,3.5142857143,6.2857142857,0.0,0.0,0.4571428571,2.8285714286,0.0285714286,3.6,0.5571428571,0.0,1.3571428571,0.5714285714,2.9,8.0125,0.0,0.0,0.1875,0.0,0.0,1.875,0.0,0.0,0.0,0.0,0.525,2.175,2.625,0.0,0.0,2.2592857143,4.8057142857,0.0,0.3,0.1875,14.8142857143,
05-17,0.0,2.4428571429,14.7428571429,13.1428571429,0.0,3.8285714286,0.0,0.0,0.0,0.0,3.6285714286,0.0,1.9,0.0,4.5142857143,0.4,0.0,3.8,6.1428571429,0.0,0.0,0.2142857143,2.4428571429,0.0,3.5714285714,0.3285714286,0.0,0.8,0.4285714286,2.25,7.9875,0.0,0.0,0.0,0.0,0.0,2.175,0.0,0.0,0.0,0.0,0.2125,1.6,2.075,0.0,0.0,2.01,4.3771428571,0.0,0.1,0.0,14.7428571429,
05-18,0.0,2.0,14.2,12.9,0.0,3.2857142857,0.0,0.0,0.0,0.0,3.7714285714,0.0,1.2571428571,0.0,3.8857142857,0.2714285714,0.0,3.8571428571,5.4428571429,0.0,0.0,0.0,2.1142857143,0.0,3.5857142857,0.0285714286,0.0,0.5714285714,0.1428571429,1.825,7.925,0.0,0.0,0.0,0.0,0.0,2.7625,0.0,0.8375,0.0,0.0,0.0125,1.1625,1.55,0.0,0.0,1.4842857143,3.88,0.0,0.0125,0.0,14.2,
